$GPCHC,2122,378057.00,86.71,1.47,0.66,0.05,-0.14,-0.06,-0.0115,0.0257,0.9992,32.02625278,118.85732019,67.64,-0.002,0.009,-0.015,0.009,20,18,41,1,2*43
$GPCHC,2122,378058.00,86.66,1.46,0.65,0.04,-0.15,-0.06,-0.0113,0.0255,0.9985,32.02625278,118.85732022,67.63,0.002,-0.004,-0.021,0.005,20,18,41,1,2*43
$GPCHC,2122,378059.00,87.07,1.47,0.66,0.03,-0.14,-0.08,-0.0115,0.0257,0.9990,32.02625275,118.85732022,67.63,0.004,0.009,0.013,0.010,20,17,41,1,2*42
$GPCHC,2122,378060.00,86.40,1.47,0.66,0.05,-0.16,-0.07,-0.0115,0.0256,0.9992,32.02625277,118.85732021,67.63,-0.004,-0.012,0.008,0.013,20,18,41,1,2*4F
$GPCHC,2122,378061.00,86.75,1.47,0.67,0.07,-0.14,-0.05,-0.0116,0.0257,0.9989,32.02625278,118.85732019,67.63,-0.004,-0.008,0.024,0.009,20,18,41,1,2*49
$GPCHC,2122,378062.00,86.65,1.47,0.66,0.07,-0.15,-0.08,-0.0116,0.0257,0.9992,32.02625277,118.85732023,67.62,0.001,-0.001,-0.024,0.002,20,18,41,1,2*4C
$GPCHC,2122,378063.00,86.60,1.48,0.65,0.02,-0.12,-0.06,-0.0113,0.0258,0.9989,32.02625277,118.85732021,67.63,-0.008,-0.007,0.035,0.010,20,18,41,1,2*47
$GPCHC,2122,378064.00,86.46,1.47,0.64,0.05,-0.14,-0.09,-0.0112,0.0256,0.9992,32.02625275,118.85732021,67.63,0.017,0.016,-0.016,0.023,20,18,41,1,2*61
$GPCHC,2122,378065.00,86.58,1.47,0.65,0.07,-0.15,-0.09,-0.0114,0.0257,0.9992,32.02625279,118.85732024,67.63,0.001,0.009,0.011,0.009,20,18,41,1,2*48
$GPCHC,2122,378066.00,86.62,1.47,0.66,0.09,-0.14,-0.06,-0.0114,0.0257,0.9990,32.02625279,118.85732022,67.62,0.013,0.005,-0.019,0.014,20,18,41,1,2*62
